#clean data from CNOS fireballs catalog without nan values
#this data was download 2023-10-05
#addign earth and sun SSB positions, latitud and longitud float values, ecliptic and velocity positions. 

Peak Brightness Date/Time (UT),Latitude (deg.),Longitude (deg.),Altitude (km),Velocity (km/s),vx,vy,vz,Total Radiated Energy (J),Calculated Total Impact Energy (kt),earthx (km),earthy (km),earthz (km),sunx (km),suny (km),sunz (km),earthvx (km/s),earthvy (km/s),earthvz (km/s),sunvx (km/s),sunvy (km/s),sunvz (km/s),x_ecliptic (km),y_ecliptic (km),z_ecliptic (km),vx_ecliptic (km/s),vy_ecliptic (km/s),vz_ecliptic (km/s)
2009-04-10 18:42:45,-44.7,25.7,32.4,19.1,-18.9,2.6,0.3,270000000000.0,0.73,-140436838.0205593,-52844268.10419119,-828.5284535389538,-396930.06466834585,626080.9946617722,-2783.1594496650205,10.12536452244861,-27.936925302125427,0.0008259426809855423,-0.008885052247639802,-0.006398473314658192,0.0001806865041526682,-3757.9609670418704,598.5411389186495,-5145.822538781777,7.274397409753727,-15.884631464513253,7.20664667129789
2009-02-07 19:51:32,56.6,69.8,40.0,15.4,-2.4,-1.9,-15.1,1600000000000.0,3.5,-111805951.8232732,97358428.56274873,-5387.577147470112,-348199.1292255695,657954.1756046487,-3759.753132866153,-20.00550314986869,-22.612741043098545,0.0018417041796943692,-0.00931128195431679,-0.005547419847014259,0.00018367978634976705,-2916.1657591869066,3960.171241095874,4100.595832475033,1.3839598999881486,-8.37494263257689,-12.828449476034047
2008-12-24 15:51:58,-68.9,-102.0,21.1,24.1,-13.4,18.0,8.8,35000000000.0,0.12,-8253345.958190156,147601383.7136866,-6810.987530380217,-311151.5489085739,678606.8230865641,-4480.5667035666165,-30.25177763758024,-1.7197725661228578,-9.027651749362984e-05,-0.00970971333396205,-0.0050306030761192045,0.000188017966591951,-1510.063198966161,-3973.7657059969674,-4758.309327648225,-3.251763849981789,23.988891786269203,-0.8058699965640592
2008-11-24 22:01:19,-57.9,146.1,34.8,23.7,21.5,10.0,0.4,146000000000.0,0.42,67030052.48051469,132128550.26348382,-7191.025609816522,-285794.2269838483,691012.7496810362,-4973.557868885549,-27.01626432076072,13.472513232792652,0.00022392535247176167,-0.010023832837368822,-0.004612266009077051,0.00019553380830052987,-3420.5549122677926,-2176.7421349786528,-4948.861256872743,12.095860865754698,19.093610715437613,-7.85350366028333
2008-11-21 00:26:44,53.1,-109.9,28.2,12.9,3.9,-4.1,-11.6,142000000000.0,0.41,75965157.49928294,127286029.87536354,-7398.52942581707,-282410.68424321583,692556.3980580915,-5039.5778979000615,-26.01013147912795,15.263806468614122,0.0009417364719229953,-0.010063897618157748,-0.0045520500478660325,0.00019641407045905434,2823.140380865726,-384.7961561230668,5722.626605240841,5.1004659180885845,-2.989378328482647,-11.352051557784744
2008-11-18 09:41:51,-29.4,75.9,35.2,22.4,-4.0,-15.2,-16.0,25000000000.0,0.089,81757922.5067286,123706936.30319767,-7632.853403235899,-280134.31868549215,693580.0485343947,-5084.010379140522,-25.269172519070914,16.418045809850604,0.001065919784152564,-0.010090422440963417,-0.004511007909857436,0.00019697576878901333,871.3831146955499,-6312.673814734919,-675.3299251183803,-2.6978014231844996,7.845872865853728,-20.838088492006154
2008-10-21 02:20:25,32.8,-165.6,29.6,11.3,9.6,5.8,1.5,46000000000.0,0.15,131304554.62378585,70473657.44045307,-7350.688792806082,-255125.77338991457,704047.4029781217,-5571.203196230127,-14.441583836567284,26.205345110006952,0.0007627345199486597,-0.010353625551073022,-0.004044475024363825,0.00020060990434486918,-1004.0082843269496,-3486.2594302870066,5274.195996584624,-1.5513266562743984,10.899020969340578,-3.088936496840834
2008-10-07 02:45:45,20.9,31.4,38.9,13.3,-9.0,9.0,3.8,395000000000.0,1.0,144769473.88250858,37108137.121005,-6587.90510876514,-242543.10314154986,708788.7865976166,-5814.292332690032,-7.758858573314042,28.77479610546187,-0.001192082155360102,-0.010476704803554731,-0.0038016428387721425,0.00020203219961322926,128.82146301687342,6406.115363296065,-297.96553524305637,-11.992307968323592,-0.9980111284944524,4.585598378047161
2008-08-07 06:07:10,18.5,180.0,45.4,13.8,6.5,-12.1,1.7,41000000000.0,0.14,107080214.81386377,-106558949.68845694,-4700.404206258643,-186445.98155796825,725770.9679660655,-6883.453455709594,20.56554272175251,20.95818505810178,0.00021268102927016492,-0.010799145614112254,-0.0026667422799297987,0.00020107017166968782,-4094.8466695782226,-3331.9251888394188,3655.8006984992153,13.000830765109406,-2.1030258164235627,2.7528231313037868
2008-07-23 14:45:25,38.6,68.0,31.5,14.5,-7.7,-8.2,-9.1,121000000000.0,0.36,78075245.24355914,-129551509.68770628,-5173.725967053223,-172762.0686420373,728987.2678557026,-7135.796794175614,25.041906952197618,15.212085313798317,-0.0009158190184552865,-0.010837640340317577,-0.0024223847452762275,0.00019787317246822828,-3160.62999432253,-1987.6648447274192,5199.707684429553,9.4810123720841,1.7002669782687292,-10.6642025302718
2008-07-08 15:55:30,72.8,147.3,52.2,21.7,-12.9,1.9,-17.4,66000000000.0,0.21,43622873.024623066,-144928409.97923627,-4491.920247847813,-158730.46806961563,731961.9079242597,-7389.9676960624665,28.033346251832292,8.47252587400768,0.0008744310028089161,-0.0108881285486287,-0.0021820398566607703,0.00019604497455233565,1305.2431813702526,1153.8726859389326,6169.58167038131,11.912973575188948,-11.629244315333732,-13.933816849541103
2008-07-01 17:40:19,37.1,-115.7,36.1,9.8,2.8,1.7,-9.2,36000000000.0,0.12,26582159.043267645,-149002004.94113848,-5110.225616663524,-152206.55941282754,733233.9387953863,-7507.209576411676,28.842226155210444,5.120581091560689,0.0006764394045844553,-0.01091217539724708,-0.002068485843625852,0.00019575806056286237,1809.3366181223957,5927.633631198667,1622.5482786841353,-2.2984476099909257,-5.559193342790282,-7.615174082918135
2008-06-27 02:01:23,-26.9,-17.7,33.7,23.1,-17.9,13.0,6.6,172000000000.0,0.49,14921318.436211074,-150599650.5704517,-5132.396488773209,-147817.4108023171,734049.969068364,-7585.863874102798,29.149777424928534,2.827034776695909,-0.0005376046183889034,-0.01092779929903889,-0.0019920083062304832,0.00019562456319516505,1769.0233927248757,-6139.497649848135,-482.7322702657275,-0.29161713361946406,22.80413667660459,-2.6929186749395138
2008-05-24 10:18:10,0.8,162.0,37.0,14.2,7.9,3.1,11.4,150000000000.0,0.43,-67718843.27032414,-134856157.54520306,-5280.569830221643,-115883.05745758292,739037.1464272529,-8154.199040802702,26.152333525608896,-13.408063425317149,-0.0005229122263289198,-0.011035915996165633,-0.0014367371716674537,0.00019552716727755913,-6073.6936354164545,-1855.264946419089,906.731579176338,4.333232788225244,11.554797168991595,7.411849835161119
2008-03-15 11:29:55,28.0,-41.5,26.7,12.9,-4.1,4.8,-11.2,50000000000.0,0.16,-148313572.90362555,13322791.551117005,-9582.040133857208,-48572.93990400348,744085.8285833837,-9343.872592242558,-3.003791331901799,-29.79255639269814,0.0014860483203968742,-0.011216941180956634,-0.00019441522918166494,0.00019999416597081784,3187.734966431612,-3103.773986798878,4600.750391541723,-3.1417462729650123,0.5275781562944477,-12.433325228864456
2008-02-17 12:19:16,74.9,-73.4,40.4,13.9,-5.8,-10.7,-6.7,110000000000.0,0.33,-125512724.06282452,78848873.18672828,-11280.612714627412,-22449.373799748704,743934.1409145457,-9810.049306601846,-16.226317029912483,-25.39906763215292,0.0015065421741391758,-0.011196175590538194,0.00032146481188877375,0.0001993700508268475,-340.5995272369235,950.46297527924,6318.4554408987,-10.325851001664386,-8.729224266302124,-3.509126945687493
2008-01-09 03:53:15,-66.8,-67.3,31.5,11.6,4.3,5.7,9.1,41000000000.0,0.14,-45784699.31890496,140541102.90671203,-12716.418435208958,15439.447967208558,741674.0674988322,-10475.098004255618,-28.816945360717973,-9.39054643395289,-0.0005284418108281139,-0.011089879927293447,0.0009932132070471502,0.00019199522409774222,-397.38065085526796,-39.186103958767035,-6379.108745598338,-5.344606704773784,-0.492140179242023,10.13636084540353
2007-10-12 09:14:03,88.5,116.6,37.0,18.4,-4.5,-14.1,-10.9,33000000000.0,0.11,141651847.9037401,48262714.90237004,-12697.319585762096,99499.4401667502,729098.1746485289,-11871.311784950785,-9.98586990270884,28.139968034212124,0.00029318218317288925,-0.01089374855093049,0.0022382802862483237,0.000173493607057751,21.054345312343216,2388.5331469639345,5930.827803329052,9.248820446100037,6.2468919077634695,-14.5963177677259
2007-09-22 17:57:12,-49.2,-85.5,30.2,16.9,-9.2,13.6,3.8,237000000000.0,0.65,150257849.53932768,-1248098.1676936045,-12248.618464580619,117991.32519397803,725050.6601911082,-12165.383329866143,-0.11440265493778348,29.669241658297196,-0.001380733398213986,-0.010904470498510701,0.0025382540273918464,0.0001732130991618107,-4183.907704211994,-2245.195555545854,-4285.375356205737,13.519228131529783,10.305108465114007,-0.33709767268993573
2007-06-11 09:47:05,-23.4,-170.9,35.2,17.0,16.7,-2.1,-2.2,49000000000.0,0.16,-26123407.693652976,-148902563.05198637,-11556.514278597588,214680.19534963102,694044.3421162749,-13676.215699222912,28.84943466127371,-5.283824169275573,-0.0005334525215772654,-0.010607045301292658,0.004471828937707663,0.00016144506853564891,-3373.1835220407274,-5435.977484062154,-399.6491894384342,12.763066320214197,9.024441493903515,-6.320497978552481
2007-04-18 12:44:23,-83.7,-171.2,38.0,24.4,-5.3,-2.5,23.7,112000000000.0,0.33,-132350772.38962366,-69880467.40844013,-13439.51878416399,262891.33977411117,671075.7384615123,-14380.575679786118,13.505250962570898,-26.415679928341206,-0.00012036904456196723,-0.010102797907168679,0.005350342647704126,0.00014165993146349057,-495.21236171282806,-2994.287489312432,-5628.959030068498,-2.730275127824586,4.693864178207242,23.798641798745056
2007-03-17 06:48:35,7.1,4.1,32.5,14.5,-7.3,-1.9,-12.4,40000000000.0,0.13,-148226844.06054577,10518743.592164556,-14637.911475503017,290621.40317967074,655546.2308003396,-14763.274048743026,-2.4740815374934084,-29.841440296878616,-0.0005742420975654519,-0.009805542690526787,0.005788396036448213,0.000133267032954977,1167.200219723133,-5425.081929598221,3209.086637861029,-3.17358592821326,1.4492799353451913,-14.14116644338056
2007-01-22 07:24:56,45.4,53.5,32.0,13.4,-3.3,-12.8,-1.9,76000000000.0,0.24,-77224972.40672046,125774990.14598165,-17217.93631427974,335313.23628682893,626994.7010326231,-15356.556461957676,-25.819213200467527,-15.809579846284379,-0.0007678634293792442,-0.009387956522318058,0.006458681602586439,0.00012303017606584977,1234.9766483591902,-2172.9364921573265,5891.071871740243,-8.43661515364587,8.73420277775676,-5.851310853407258
2006-12-09 06:31:12,26.2,26.0,26.5,15.9,4.9,-15.0,1.6,7410000000000.0,14.0,33662494.792344436,144133676.0489534,-18380.517599334813,370415.5097901111,601233.2093064077,-15816.538978820978,-29.50340852289796,6.632745410457508,0.0008061464579171029,-0.009045374010503846,0.00709125448622841,0.00011736952463213168,-5347.603649335079,-815.8478627670249,3421.093153756533,-3.8656181972215817,15.065765348827727,-4.785054610340255
2006-10-14 18:10:49,49.4,-175.0,44.4,23.9,4.9,23.4,-1.0,258000000000.0,0.7,139551844.793545,54435832.22631071,-17703.155853298773,412479.79751490575,565359.0609957108,-16335.10498752511,-11.23928494025684,27.680782902040914,0.0002553916523446699,-0.008481160639834243,0.007857798268494256,9.852191564395993e-05,-2135.33160353678,5234.4390009364,3021.9760425083296,23.470411949531776,5.001366034495806,-3.275167902062807
2006-09-02 04:26:15,-14.0,109.1,44.1,14.2,10.0,-9.9,1.5,1230000000000.0,2.8,141825828.76559854,-52346247.17769326,-15600.893088963925,442760.7827922819,535479.1981411783,-16664.705301262937,9.931311518785485,27.79784134904957,-0.0004133291391446474,-0.007979603714691648,0.008370025412910397,7.995019805403475e-05,-5725.7000498612115,1648.6504417594952,-2393.216526209032,14.233838769068953,1.6270688378891098,0.9194321593752921
2006-07-15 23:55:45,-78.3,-5.0,29.6,12.4,0.1,2.0,12.2,85000000000.0,0.26,60516046.22103766,-139200285.35139984,-14923.847101910296,474915.33007914125,499611.52141237515,-16957.77725301489,26.875502530047825,11.64717923528244,-0.001295425216238007,-0.007486513529241237,0.008873411974264145,6.380202088485161e-05,387.7629272558399,-3628.046395895594,-5242.493048394792,1.8035016189124873,5.443372095580442,10.93602595749271
2006-07-15 15:22:49,31.1,45.6,38.9,30.2,9.2,-1.2,-28.7,163000000000.0,0.47,59687874.44201499,-139556240.05043957,-14884.003140348843,475145.6818931673,499338.3701215707,-16959.739689692484,26.943662011206907,11.484736264731062,-0.0012923689903995498,-0.0074830607997720885,0.008877517606576969,6.37283324205084e-05,-4784.320608177678,-1172.864327224523,4103.690814821552,-8.721827815708256,-7.696577853263004,-27.938354997153844
2006-06-07 00:06:28,69.2,22.5,40.7,19.6,6.1,4.6,-18.0,59000000000.0,0.19,-36096097.19923539,-146869759.84088597,-14732.928746156807,499478.2404950842,468925.3458388728,-17159.367346429015,28.414574956462882,-7.273323862041578,0.001111787379126337,-0.00708458635405177,0.009352630232613828,5.557471756402757e-05,370.6478409020755,307.61068057806006,6382.017695903307,2.9023740309440975,-13.600851101538307,-13.724206207801892
2006-02-04 08:38:05,36.9,-143.6,38.9,19.8,-8.8,3.4,-17.4,100000000000.0,0.3,-104278396.77248691,104084262.03894879,-19032.993548068986,565515.2460719335,361750.14092751144,-17549.420492253827,-21.434377044546952,-21.287918264636126,-0.0006848306076325949,-0.0052177732227009594,0.01072512802467694,1.0561108684126563e-05,-2579.094257344009,5600.492132662647,1750.075647428342,4.648974890390331,0.9368223766683501,-19.374112128755634
2006-01-28 03:33:48,-51.7,56.4,37.0,18.7,8.4,-16.4,3.2,740000000000.0,1.8,-90111190.18598512,116479471.35657157,-18654.113256445857,568728.3578175866,355053.8139025114,-17555.044433446652,-23.98048889918504,-18.43941529725872,9.506111545838232e-06,-0.005096431001539482,0.010769304455013161,7.4940586792379465e-06,-2173.8992450365427,-5057.886830326558,-3267.6685184020134,-8.807342065629276,16.38738502019732,-3.6113178752500836
2006-01-10 23:25:28,29.8,-12.7,32.4,16.9,-9.9,-6.3,-12.2,28000000000.0,0.098,-50972488.977914624,138133393.59190828,-19740.716602281223,576079.6566811159,339006.1752799055,-17560.788528945046,-28.379003630311367,-10.541318228050214,-0.00036088200081194717,-0.004815431300936464,0.010859229705089716,2.872155667080825e-07,111.27423017830363,6366.860743017365,691.6778735718208,8.555796590991816,-12.600882457188849,-7.839581570439367
2005-12-29 10:05:35,-3.0,-154.9,42.2,20.7,18.6,8.5,3.2,190000000000.0,0.53,-19164065.552377105,146113068.3628239,-19121.066631359943,581197.0263051143,327195.6489350259,-17558.34015439213,-30.021629650424423,-4.095446638320544,0.0004626084416173727,-0.004621054714326105,0.010914361727412706,-4.7645305923074e-06,-483.6181932824209,5733.121771911492,-2849.1058882555594,1.8164171966683142,-17.417056073604762,11.037863065687898
2005-12-03 12:45:49,-33.8,117.4,32.2,17.0,-12.1,-9.6,7.2,88000000000.0,0.27,47675595.43027615,140046530.6041482,-18993.77038152607,591113.6744799505,302669.50239507,-17536.347922785688,-28.731855824532126,9.41099569950766,-4.960086624734878e-05,-0.0042537825132910115,0.0110121114152174,-1.4927216550419611e-05,4970.602081669325,354.88979868620845,-4021.8492147022025,-8.085218078256885,14.526340963208686,1.5547052778180488
2005-11-09 07:33:08,-31.0,145.9,30.7,13.8,13.5,-2.7,-0.7,73000000000.0,0.23,101791753.25896762,108515593.0177837,-18631.40672211496,599709.2026369685,279531.9014630775,-17497.412781270472,-22.257013046420482,20.235912251881306,-0.0009759221095092141,-0.003970768892782519,0.011114403610514252,-2.126889122522382e-05,3354.9457832597714,-5301.479675303461,-1280.4713266886379,-12.289741448890647,5.736231819835871,-3.242290649742831
2005-08-09 14:35:45,-21.5,56.2,37.0,16.9,-16.3,4.3,1.4,25000000000.0,0.089,111590680.37927452,-103189698.43533792,-16047.120990558957,626646.7734639293,188817.30454503885,-17237.488991999802,19.816669234982797,21.708503149496135,0.0007236563220193178,-0.0027505120159566714,0.01181010941630208,-4.888086100244382e-05,-3578.7443563759825,-5315.292133353616,-240.1154555181247,15.705199372114373,-3.9316483649992304,3.221165255283048
2005-06-03 08:15:41,-31.0,-90.3,29.6,26.2,-1.5,25.3,6.7,82000000000.0,0.25,-44273654.84341561,-144838523.38498503,-15094.818212025613,639192.7896690592,118907.86186329648,-16860.28019397236,27.973918909711855,-8.92534193282497,-0.0010738929999204896,-0.001544763528968837,0.012177736550226949,-8.298959664476676e-05,1456.4872521781635,-6168.520543346942,-902.7005035418515,-8.664735865010284,24.545865213800607,-3.334353994556918
2005-05-07 09:31:44,-75.8,163.7,15.2,16.6,9.6,-9.7,9.4,26000000000.0,0.092,-102599465.17998077,-110063084.2930963,-15335.140317587258,642261.0046589454,90483.99595929206,-16654.480260745106,21.25555439066029,-20.480358046921744,-0.000964068612667939,-0.0010945242500262815,0.012240703944655125,-9.29376715756527e-05,-1560.5415853936393,-2251.3570700031983,-5754.511535915455,10.897203916265267,-3.7228293924830513,11.853301008575725
2005-04-19 07:37:47,-50.2,-146.4,38.5,16.8,9.3,13.8,2.5,232000000000.0,0.64,-130419945.37856875,-73425270.12844364,-15897.736419947234,643739.4255913763,71329.87452128559,-16505.184030277283,14.089470036648509,-26.071584522812632,0.0008938712072616205,-0.0007990526109871556,0.01228367461907687,-9.812284651737765e-05,-4104.87824884044,-1649.9956700182765,-4630.274190388269,15.865057043272985,5.945586250736871,0.13821910553819272
2005-01-02 23:09:51,-21.3,154.7,35.2,21.5,20.2,-3.3,6.6,119000000000.0,0.35,-31461607.19071661,143512768.351475,-17277.31668704145,643031.5796867306,-42667.74336203915,-15468.767989986456,-29.5561079532398,-6.58852515303167,0.0009489548322623095,0.00100477570478827,0.012522469476705192,-0.0001292438916555855,-2553.5714906606318,-5879.92293596581,27.22721421566348,2.901710195215576,21.32946533009438,-2.055386098547906
2004-10-07 13:14:43,-27.3,71.5,35.0,19.2,-15.3,1.0,11.6,10400000000000.0,18.0,145322184.4808901,37410501.99573069,-15300.24835711953,629284.855912944,-136725.27106735887,-14327.816791105852,-7.955446047990625,28.741536855051613,-0.0005598821451347874,0.0025836169488337585,0.012318642924945077,-0.00017105565251893605,1626.4835417997756,-6177.887255490226,-509.19802392857036,12.702633126777915,11.821189309577797,7.511773835627766
2004-06-05 20:34:10,1.3,-174.4,43.0,19.5,9.4,17.0,-1.5,1810000000000.0,3.9,-37576228.07589023,-147197397.2204697,-10367.087200242233,592190.5682545425,-266527.57100754784,-12303.17359679593,28.338875101026137,-7.593126179026677,0.00028355157681520334,0.0044108289537889075,0.012076493665603183,-0.00020679741840421762,5634.467100801584,2879.0133851276446,-1093.1228081511235,-1.7759263099195113,-18.70046358905924,6.473562385935997
2004-04-22 04:21:49,-44.3,83.3,29.6,16.3,8.5,-12.1,-6.8,624000000000.0,1.5,-126511806.12294817,-80741665.37518117,-10762.605207905535,573560.2252663332,-313029.5271882973,-11474.640712882769,15.459852831153206,-25.27774218735186,-0.0010030871854306911,0.0052688549608852315,0.011991145580279541,-0.00022397647682973596,4591.145224783336,-1829.7593900835977,-4061.9521638398764,-11.167243368244103,-11.910401203149625,-2.2427061521289335
2004-04-06 03:24:49,-12.0,162.8,35.0,25.6,10.5,-23.2,-2.9,433000000000.0,1.1,-142895560.20781425,-43144238.77525838,-10770.991819482244,566027.8125470466,-329593.7663767109,-11158.70453218208,8.033037365647369,-28.63364041804314,0.0012078324279717408,0.005602407798599115,0.011908186501066223,-0.0002321476453160682,4143.918515809733,3793.8353373806303,-3090.519774465841,-25.123972377690038,-1.5099550449691679,-2.494834006067686
2003-11-10 13:54:06,-64.5,136.2,23.0,20.1,14.8,-8.7,10.4,518000000000.0,1.3,100176305.42784359,109103378.57034418,-9021.830334878845,478526.8861998457,-472939.99930218136,-7883.845296064528,-22.500412935855948,19.941045198241618,-0.0015203699790768354,0.00792558214015812,0.010587169965830858,-0.0002721860565588238,2290.3999555084547,-874.0370919998672,-5894.259476167525,-11.528905262880302,-7.58788511662519,14.629833522685551
2003-09-27 12:59:02,21.0,86.6,26.0,18.2,-1.0,-5.4,-17.3,2150000000000.0,4.6,150042264.4234485,9861918.887575332,-7105.193142527738,447133.7294899331,-512586.0913220458,-6823.04486328909,-2.5421801580728833,29.62849759204557,0.0004877080722031566,0.008589020015820355,0.010234611187050444,-0.0002874656304494731,1766.1692524483824,-4336.350205982216,4365.1764432201,-1.3825626259567627,-2.038180020151379,-17.971748177409996
1998-01-04 23:00:27,-35.1,33.4,30.0,17.1,6.0,-10.6,12.0,74000000000.0,0.23,-37841460.97041279,142985356.86186385,30718.330850055172,-1191787.4159331582,522391.59212678846,29663.76604528866,-29.339121005832524,-7.559995430791562,0.0011577744071581718,-0.005253846305168818,-0.014268131668706075,0.00019081979328977396,-2845.580715491042,2588.16944809053,-5116.4639419043615,10.976505058966856,10.37365596226569,8.584058520933276
